order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8045,947,146,Rajma Chawal,19-07-2025,04:57:43,Cancelled,826.09
8046,616,170,Tandoori Chicken,09-10-2024,17:54:25,Cancelled,112.99
8047,875,189,Korma,20-09-2024,14:36:12,Delivered,839.06
8048,868,179,Vada Pav,01-02-2025,20:09:05,Delivered,819.23
8049,179,196,Idli Sambhar,01-06-2025,01:11:44,Cancelled,706.55
8050,922,79,Palak Paneer,24-11-2024,04:16:50,Cancelled,247.08
8051,492,170,Matar Paneer,25-02-2025,07:16:53,Cancelled,410.73
8052,586,28,Appam with Stew,15-11-2024,20:04:33,Delivered,545.23
8053,41,68,Rogan Josh,20-05-2025,05:42:50,Cancelled,602.56
8054,945,188,Paneer Tikka,16-12-2024,11:36:42,Delivered,358.63
8055,1000,72,Kebabs,07-10-2024,20:43:16,Delivered,982.58
8056,532,72,Kadhi Pakora,03-11-2024,03:31:08,Cancelled,643.99
8057,256,115,Masala Dosa,01-03-2025,07:12:46,Delivered,977.24
8058,346,163,Rajma Chawal,24-07-2025,09:31:55,Delivered,563.55
8059,226,143,Paneer Tikka,03-11-2024,04:10:58,Delivered,940.63
8060,145,57,Rajma Chawal,11-12-2024,19:09:36,Cancelled,789.41
8061,387,25,Vada Pav,14-03-2025,06:43:29,Cancelled,226.54
8062,435,59,Chole Bhature,09-06-2025,18:34:31,Cancelled,485.85
8063,755,152,Masala Dosa,26-02-2025,03:28:13,Delivered,221.49
8064,715,121,Chicken Tikka Masala,25-08-2024,06:05:04,Delivered,735.26
8065,572,49,Palak Paneer,14-08-2024,22:33:20,Delivered,841.94
8066,634,187,Vada Pav,13-12-2024,16:11:35,Cancelled,745.87
8067,578,123,Rogan Josh,25-12-2024,03:30:26,Delivered,913.92
8068,679,59,Biryani,23-01-2025,04:55:56,Cancelled,208.92
8069,510,76,Kebabs,29-01-2025,23:34:16,Delivered,543.32
8070,783,156,Butter Chicken,21-06-2025,03:39:45,Delivered,348.58
8071,14,5,Rogan Josh,04-07-2025,02:10:00,Delivered,290
8072,887,29,Appam with Stew,14-05-2025,03:35:13,Delivered,573
8073,248,14,Rajma Chawal,29-03-2025,16:57:09,Cancelled,521
8074,998,162,Dhokla,15-05-2025,00:58:01,Delivered,173.98
8075,647,174,Chole Bhature,16-08-2024,06:51:17,Delivered,808.33
8076,785,192,Baingan Bharta,09-09-2024,21:01:36,Delivered,234.44
8077,410,125,Tandoori Chicken,13-12-2024,19:49:33,Delivered,508.27
8078,619,35,Kadhi Pakora,05-05-2025,23:36:04,Delivered,557.58
8079,671,58,Pav Bhaji,31-03-2025,00:59:06,Cancelled,325.87
8080,909,30,Palak Paneer,02-10-2024,03:37:23,Delivered,978.89
8081,369,165,Idli Sambhar,25-03-2025,12:13:03,Delivered,500.66
8082,206,191,Aloo Paratha,26-10-2024,13:54:40,Delivered,870.44
8083,359,66,Korma,24-03-2025,05:32:42,Delivered,590.73
8084,82,172,Pesarattu,03-07-2025,05:37:49,Cancelled,719.4
8085,117,189,Vada Pav,29-09-2024,01:52:49,Delivered,562
8086,445,28,Vada Pav,26-09-2024,14:27:41,Delivered,254.12
8087,313,6,Paneer Tikka,02-01-2025,20:40:43,Delivered,848.06
8088,45,17,Kadhi Pakora,22-11-2024,13:11:56,Cancelled,321.59
8089,659,24,Hyderabadi Biryani,12-01-2025,07:03:02,Delivered,517.37
8090,503,103,Chole Bhature,25-06-2025,07:37:58,Cancelled,675.49
8091,736,53,Paneer Tikka,11-05-2025,09:17:51,Cancelled,259.61
8092,441,112,Rajma Chawal,29-03-2025,11:43:58,Delivered,806.87
8093,747,200,Tandoori Chicken,18-06-2025,09:50:42,Delivered,115.8
8094,240,22,Rogan Josh,23-07-2025,23:51:06,Cancelled,114.14
8095,458,131,Vada Pav,12-08-2024,05:41:25,Cancelled,857.28
8096,666,4,Chicken Tikka Masala,26-11-2024,18:56:13,Delivered,152.57
8097,926,95,Appam with Stew,30-08-2024,09:40:04,Delivered,735.03
8098,716,80,Kebabs,18-03-2025,08:45:33,Cancelled,558.3
8099,689,195,Dhokla,23-04-2025,02:38:06,Delivered,796.67
8100,272,183,Kadhi Pakora,08-03-2025,19:32:16,Cancelled,452.06
8101,464,4,Biryani,30-07-2024,10:31:57,Delivered,859.22
8102,754,66,Fish Curry,25-08-2024,18:00:14,Delivered,887.4
8103,56,158,Masala Dosa,06-07-2025,10:59:55,Cancelled,830.75
8104,240,36,Chole Bhature,03-12-2024,18:16:25,Delivered,360.02
8105,951,107,Korma,22-08-2024,12:51:26,Delivered,817.46
8106,775,51,Appam with Stew,23-01-2025,03:57:28,Delivered,779.57
8107,377,63,Vada Pav,28-11-2024,07:27:26,Delivered,698.16
8108,696,25,Baingan Bharta,29-10-2024,15:16:01,Delivered,143.81
8109,125,185,Kadhi Pakora,26-04-2025,09:09:13,Cancelled,887.2
8110,304,162,Hyderabadi Biryani,06-01-2025,16:02:05,Cancelled,337.74
8111,31,68,Fish Curry,21-11-2024,11:22:20,Delivered,497.34
8112,949,12,Hyderabadi Biryani,28-02-2025,03:12:34,Delivered,121.45
8113,58,32,Idli Sambhar,10-09-2024,11:57:37,Delivered,202.66
8114,246,163,Baingan Bharta,22-08-2024,01:46:03,Cancelled,714.76
8115,765,137,Kadhi Pakora,09-12-2024,18:04:48,Delivered,508.22
8116,259,7,Tandoori Chicken,05-01-2025,18:38:27,Delivered,619.67
8117,325,35,Hyderabadi Biryani,19-02-2025,23:05:00,Delivered,498.87
8118,353,118,Appam with Stew,19-12-2024,10:03:49,Delivered,633.41
8119,329,50,Aloo Paratha,03-10-2024,20:58:13,Delivered,944.51
8120,1,94,Butter Chicken,09-12-2024,03:09:38,Delivered,717.76
8121,818,176,Rajma Chawal,15-10-2024,14:55:16,Delivered,397.49
8122,979,92,Korma,17-08-2024,13:58:51,Cancelled,352.59
8123,400,89,Chole Bhature,28-03-2025,16:33:08,Delivered,151.42
8124,205,75,Pav Bhaji,25-10-2024,09:47:22,Delivered,694.74
8125,196,56,Palak Paneer,09-01-2025,03:28:33,Delivered,656.2
8126,425,175,Biryani,18-07-2025,18:47:07,Delivered,563.86
8127,438,154,Matar Paneer,13-04-2025,01:04:30,Delivered,316.35
8128,648,58,Appam with Stew,31-05-2025,16:25:41,Delivered,809.63
8129,188,123,Korma,07-03-2025,08:05:48,Delivered,547.26
8130,839,23,Korma,10-08-2024,19:37:46,Cancelled,426.46
8131,178,180,Pesarattu,03-08-2024,20:05:26,Cancelled,483.01
8132,64,130,Palak Paneer,05-07-2025,14:17:23,Delivered,480.63
8133,524,81,Korma,13-06-2025,13:47:29,Delivered,857.05
8134,558,183,Fish Curry,25-07-2025,02:12:51,Delivered,831.46
8135,231,145,Baingan Bharta,10-01-2025,02:30:06,Delivered,542.59
8136,432,180,Rajma Chawal,25-02-2025,15:32:42,Delivered,217.6
8137,724,109,Rogan Josh,10-08-2024,21:14:38,Delivered,741.41
8138,34,19,Aloo Paratha,14-12-2024,12:11:30,Delivered,805.86
8139,487,77,Chicken Tikka Masala,10-01-2025,17:58:24,Delivered,946.84
8140,562,85,Chole Bhature,16-09-2024,17:08:33,Delivered,866.91
8141,490,187,Pav Bhaji,10-01-2025,08:05:49,Delivered,155.51
8142,919,137,Kadhi Pakora,06-11-2024,19:42:20,Cancelled,580.16
8143,534,12,Chole Bhature,01-09-2024,05:09:09,Delivered,493.47
8144,568,70,Kebabs,04-05-2025,13:02:28,Cancelled,591.23
8145,322,123,Appam with Stew,06-07-2025,14:22:40,Cancelled,687.87
8146,533,128,Rajma Chawal,12-10-2024,00:14:15,Delivered,887.1
8147,513,26,Dhokla,05-01-2025,21:19:19,Delivered,396.22
8148,134,6,Korma,09-04-2025,19:14:06,Cancelled,848.01
8149,80,5,Dhokla,16-07-2025,22:46:09,Delivered,514.57
8150,272,44,Palak Paneer,15-06-2025,12:23:38,Delivered,195.93
8151,85,84,Fish Curry,17-01-2025,02:58:41,Delivered,361.97
8152,124,17,Rogan Josh,10-05-2025,13:40:10,Delivered,970.35
8153,380,166,Rajma Chawal,25-12-2024,12:47:18,Cancelled,842.22
8154,197,24,Kebabs,09-09-2024,02:34:58,Cancelled,675.71
8155,607,11,Butter Chicken,13-09-2024,09:49:50,Delivered,162.99
8156,155,196,Baingan Bharta,24-05-2025,01:16:09,Cancelled,215.79
8157,895,66,Butter Chicken,06-10-2024,22:29:14,Cancelled,114.73
8158,468,170,Kebabs,14-05-2025,05:31:47,Delivered,634.75
8159,24,40,Chicken Tikka Masala,22-05-2025,09:56:26,Delivered,528.54
8160,243,193,Korma,17-06-2025,09:50:09,Delivered,475.9
8161,807,31,Masala Dosa,25-11-2024,10:24:26,Cancelled,481.16
8162,243,96,Baingan Bharta,13-03-2025,06:45:45,Delivered,253.4
8163,534,108,Paneer Tikka,28-02-2025,21:58:56,Cancelled,356.78
8164,190,108,Pav Bhaji,06-10-2024,08:14:51,Delivered,526.73
8165,535,166,Baingan Bharta,30-06-2025,15:41:01,Delivered,375.1
8166,78,82,Vada Pav,28-01-2025,18:42:56,Delivered,827.25
8167,63,180,Matar Paneer,30-11-2024,07:26:56,Delivered,298.41
8168,465,130,Korma,10-07-2025,06:51:48,Delivered,616.34
8169,730,111,Fish Curry,19-05-2025,19:50:59,Delivered,841.63
8170,403,47,Chicken Tikka Masala,03-09-2024,00:31:19,Delivered,848.36
8171,614,147,Litti Chokha,21-08-2024,11:39:56,Cancelled,397.42
8172,6,199,Palak Paneer,31-07-2024,22:10:21,Delivered,474.1
8173,96,75,Masala Dosa,30-12-2024,23:52:11,Delivered,732.14
8174,113,76,Butter Chicken,28-12-2024,02:16:47,Delivered,402.51
8175,789,184,Kadhi Pakora,28-05-2025,16:59:34,Delivered,187.26
8176,933,83,Kadhi Pakora,17-03-2025,20:30:17,Cancelled,862.7
8177,325,183,Korma,15-03-2025,14:48:35,Delivered,273.97
8178,428,19,Fish Curry,01-04-2025,13:18:19,Delivered,213.92
8179,717,26,Kebabs,01-07-2025,23:50:52,Delivered,307.35
8180,333,118,Korma,08-08-2024,17:21:16,Delivered,227.47
8181,668,161,Butter Chicken,13-05-2025,19:00:34,Delivered,998.32
8182,441,136,Kebabs,18-11-2024,14:17:27,Delivered,758.81
8183,161,148,Biryani,26-07-2025,14:19:10,Delivered,203.64
8184,491,162,Butter Chicken,03-02-2025,17:31:59,Delivered,549.54
8185,340,11,Litti Chokha,09-12-2024,07:41:21,Delivered,814.5
8186,319,2,Aloo Paratha,16-08-2024,16:26:40,Cancelled,110
8187,244,113,Palak Paneer,01-07-2025,13:33:41,Cancelled,492.3
8188,412,110,Aloo Paratha,22-02-2025,17:28:15,Delivered,921.42
8189,17,179,Chole Bhature,18-02-2025,10:04:01,Delivered,164.02
8190,621,31,Vada Pav,05-06-2025,23:30:01,Delivered,759.55
8191,551,96,Korma,20-11-2024,21:36:22,Delivered,120.85
8192,574,123,Kebabs,12-07-2025,19:17:58,Delivered,834.07
8193,278,41,Vada Pav,18-10-2024,20:57:04,Cancelled,761.38
8194,193,64,Matar Paneer,31-12-2024,05:57:28,Cancelled,296.1
8195,403,161,Pav Bhaji,24-08-2024,17:22:48,Cancelled,563.91
8196,654,180,Korma,04-05-2025,03:50:43,Delivered,159.15
8197,26,187,Rogan Josh,12-08-2024,20:55:37,Delivered,578.74
8198,714,57,Appam with Stew,29-08-2024,03:50:37,Cancelled,350
8199,294,170,Rajma Chawal,19-02-2025,00:09:25,Delivered,279.41
8200,551,50,Baingan Bharta,24-03-2025,11:07:28,Cancelled,213.38
8201,408,200,Aloo Paratha,12-03-2025,12:46:35,Delivered,337.96
8202,721,151,Kadhi Pakora,05-07-2025,14:32:22,Cancelled,879.09
8203,471,185,Butter Chicken,26-01-2025,17:02:04,Delivered,807.92
8204,163,64,Hyderabadi Biryani,12-09-2024,15:14:14,Delivered,645.66
8205,283,9,Masala Dosa,06-07-2025,04:20:53,Delivered,207.37
8206,665,12,Pesarattu,02-03-2025,00:27:04,Delivered,991.49
8207,664,163,Masala Dosa,20-11-2024,10:31:14,Delivered,674.9
8208,51,168,Masala Dosa,10-11-2024,05:49:32,Delivered,843.78
8209,462,177,Baingan Bharta,28-04-2025,05:32:39,Cancelled,687
8210,377,177,Rogan Josh,13-06-2025,17:15:58,Delivered,845.43
8211,473,93,Kebabs,07-09-2024,09:29:18,Delivered,269.92
8212,787,149,Pav Bhaji,24-09-2024,05:13:19,Cancelled,464.1
8213,14,199,Kebabs,05-01-2025,21:27:57,Delivered,976.3
8214,860,166,Paneer Tikka,20-10-2024,08:31:57,Delivered,164.27
8215,711,141,Masala Dosa,30-09-2024,14:30:10,Cancelled,824.77
8216,165,115,Appam with Stew,10-04-2025,21:27:26,Delivered,264.1
8217,411,165,Idli Sambhar,29-11-2024,19:10:19,Cancelled,686.19
8218,208,98,Idli Sambhar,12-06-2025,13:48:58,Delivered,821.43
8219,727,130,Tandoori Chicken,17-10-2024,04:14:58,Delivered,302.42
8220,812,53,Paneer Tikka,14-05-2025,00:41:14,Cancelled,919.2
8221,234,43,Rogan Josh,31-01-2025,14:52:02,Delivered,360.5
8222,299,162,Rajma Chawal,16-11-2024,22:26:56,Cancelled,943.31
8223,863,141,Vada Pav,27-01-2025,06:12:25,Cancelled,359.79
8224,463,49,Fish Curry,04-07-2025,06:55:19,Delivered,322.96
8225,875,96,Paneer Tikka,23-09-2024,05:50:32,Cancelled,690.22
8226,847,17,Biryani,29-09-2024,01:47:32,Delivered,984.51
8227,206,169,Butter Chicken,21-01-2025,13:46:35,Delivered,349.71
8228,420,28,Vada Pav,07-09-2024,22:05:56,Delivered,529.59
8229,601,108,Vada Pav,27-09-2024,01:30:45,Delivered,561.71
8230,326,7,Palak Paneer,16-04-2025,17:03:28,Delivered,263.15
8231,567,30,Pav Bhaji,14-10-2024,13:18:26,Delivered,604.02
8232,237,173,Hyderabadi Biryani,25-07-2025,17:12:45,Delivered,196.07
8233,33,68,Dhokla,13-04-2025,05:17:27,Delivered,650.87
8234,481,115,Matar Paneer,03-01-2025,10:19:26,Delivered,483.07
8235,784,11,Hyderabadi Biryani,22-05-2025,08:57:33,Delivered,294.47
8236,343,82,Appam with Stew,21-01-2025,15:54:35,Delivered,212.87
8237,857,155,Paneer Tikka,20-07-2025,11:47:46,Delivered,569.08
8238,18,150,Vada Pav,26-06-2025,11:34:16,Delivered,257.8
8239,629,136,Dhokla,23-06-2025,11:22:14,Cancelled,125.52
8240,822,52,Litti Chokha,03-05-2025,01:47:07,Cancelled,476.96
8241,698,75,Paneer Tikka,27-08-2024,13:19:16,Cancelled,235.45
8242,120,99,Rajma Chawal,08-05-2025,22:52:49,Delivered,519.94
8243,94,92,Masala Dosa,20-09-2024,09:36:22,Delivered,895.1
8244,124,110,Vada Pav,11-02-2025,10:19:29,Delivered,848.72
8245,639,107,Fish Curry,01-01-2025,09:32:53,Cancelled,812.09
8246,782,31,Pav Bhaji,19-03-2025,08:49:21,Cancelled,969.32
8247,824,53,Baingan Bharta,26-08-2024,01:00:07,Delivered,827.46
8248,810,52,Rogan Josh,28-11-2024,11:57:05,Delivered,534.02
8249,527,148,Hyderabadi Biryani,14-09-2024,06:09:03,Delivered,588.71
8250,430,137,Rogan Josh,04-06-2025,00:43:29,Cancelled,759.65
8251,238,63,Pav Bhaji,14-01-2025,12:12:43,Cancelled,265.97
8252,217,172,Tandoori Chicken,03-11-2024,21:53:35,Delivered,665.3
8253,181,5,Butter Chicken,23-08-2024,16:40:46,Delivered,435.17
8254,894,48,Rajma Chawal,07-04-2025,02:53:00,Delivered,979.4
8255,528,138,Kadhi Pakora,26-11-2024,01:23:36,Delivered,185.58
8256,976,162,Masala Dosa,21-02-2025,15:59:20,Delivered,740.86
8257,224,44,Biryani,20-05-2025,11:33:36,Cancelled,497.9
8258,301,86,Chicken Tikka Masala,26-05-2025,19:25:20,Cancelled,959.67
8259,159,82,Chole Bhature,07-03-2025,01:55:27,Delivered,549.91
8260,133,18,Idli Sambhar,22-10-2024,15:50:47,Cancelled,282.53
8261,82,133,Korma,01-01-2025,01:36:49,Delivered,895.98
8262,117,158,Kadhi Pakora,20-02-2025,01:26:12,Delivered,592.21
8263,258,186,Chole Bhature,15-03-2025,14:58:11,Delivered,813.53
8264,989,4,Dhokla,20-05-2025,21:40:13,Delivered,517.72
8265,97,100,Biryani,10-06-2025,12:04:57,Delivered,371.23
8266,729,18,Hyderabadi Biryani,30-10-2024,11:03:12,Delivered,721.65
8267,419,200,Hyderabadi Biryani,29-01-2025,10:09:39,Delivered,973.84
8268,225,186,Chicken Tikka Masala,03-03-2025,06:07:33,Delivered,633.7
8269,743,185,Fish Curry,16-09-2024,17:54:37,Cancelled,619.99
8270,942,38,Dhokla,05-09-2024,08:21:02,Delivered,680.07
8271,415,106,Matar Paneer,01-03-2025,14:53:57,Cancelled,953.12
8272,755,153,Baingan Bharta,15-04-2025,09:06:53,Delivered,382.86
8273,772,109,Idli Sambhar,08-11-2024,10:10:33,Delivered,720.42
8274,585,60,Pav Bhaji,06-06-2025,12:31:11,Delivered,858.75
8275,22,66,Fish Curry,08-01-2025,15:08:55,Cancelled,679.4
8276,883,37,Masala Dosa,07-10-2024,09:56:15,Delivered,747.39
8277,545,45,Pesarattu,07-03-2025,22:28:41,Cancelled,288.51
8278,475,39,Fish Curry,26-02-2025,16:55:28,Delivered,599.67
8279,8,37,Korma,05-06-2025,02:22:11,Cancelled,149.72
8280,191,185,Fish Curry,26-10-2024,06:55:27,Delivered,158.79
8281,676,167,Chicken Tikka Masala,27-01-2025,07:46:57,Cancelled,982.86
8282,489,7,Aloo Paratha,03-10-2024,16:32:53,Delivered,714.07
8283,400,14,Biryani,14-09-2024,18:13:28,Cancelled,203.87
8284,851,19,Masala Dosa,06-04-2025,22:48:58,Delivered,783.44
8285,748,46,Tandoori Chicken,30-09-2024,14:56:59,Delivered,859.05
8286,525,83,Aloo Paratha,05-06-2025,18:55:34,Delivered,954.23
8287,918,167,Paneer Tikka,30-09-2024,13:10:32,Delivered,237.59
8288,868,187,Paneer Tikka,03-12-2024,17:40:35,Delivered,147.56
8289,285,44,Idli Sambhar,14-11-2024,02:38:19,Cancelled,922.05
8290,251,35,Litti Chokha,19-03-2025,09:36:08,Cancelled,962.44
8291,400,117,Pesarattu,26-09-2024,01:38:05,Cancelled,657.27
8292,351,118,Appam with Stew,29-09-2024,20:34:02,Delivered,182.15
8293,1,28,Chole Bhature,21-03-2025,11:42:32,Cancelled,698.7
8294,142,143,Matar Paneer,17-11-2024,23:24:51,Cancelled,818.8
8295,130,198,Paneer Tikka,15-09-2024,07:54:55,Delivered,879.34
8296,58,144,Matar Paneer,21-04-2025,03:13:25,Delivered,917.47
8297,732,18,Appam with Stew,22-03-2025,16:43:34,Cancelled,877.55
8298,511,74,Idli Sambhar,04-01-2025,19:54:01,Delivered,640.94
8299,571,163,Palak Paneer,13-06-2025,03:48:02,Cancelled,487.71
8300,849,21,Litti Chokha,15-10-2024,17:57:10,Delivered,317.41
8301,291,186,Kebabs,19-10-2024,17:45:05,Cancelled,814.07
8302,384,103,Appam with Stew,11-04-2025,08:07:09,Delivered,186.64
8303,299,55,Kebabs,22-06-2025,04:07:13,Delivered,697.44
8304,761,162,Hyderabadi Biryani,30-05-2025,22:23:13,Cancelled,420.22
8305,475,96,Fish Curry,08-02-2025,14:10:13,Delivered,216.52
8306,951,48,Chole Bhature,12-05-2025,05:42:52,Delivered,636.4
8307,279,45,Dhokla,17-04-2025,13:13:45,Delivered,220.3
8308,886,176,Aloo Paratha,30-11-2024,20:59:42,Delivered,955.18
8309,415,74,Pav Bhaji,30-09-2024,10:44:43,Delivered,448.43
8310,52,50,Paneer Tikka,11-12-2024,14:08:40,Delivered,939.59
8311,459,22,Fish Curry,23-08-2024,11:01:23,Delivered,575.33
8312,81,99,Pesarattu,18-03-2025,13:22:28,Delivered,553.5
8313,643,46,Chole Bhature,07-02-2025,20:14:07,Cancelled,999.12
8314,612,82,Rajma Chawal,21-12-2024,03:13:55,Cancelled,830.81
8315,688,157,Kadhi Pakora,29-03-2025,06:20:14,Delivered,912.88
8316,556,89,Litti Chokha,08-02-2025,02:37:35,Delivered,118.63
8317,261,77,Biryani,26-10-2024,18:35:00,Delivered,313.54
8318,739,137,Chole Bhature,21-01-2025,23:51:15,Cancelled,445.86
8319,641,126,Chicken Tikka Masala,26-10-2024,21:19:50,Delivered,538.78
8320,446,157,Pesarattu,03-08-2024,23:49:07,Cancelled,739.73
8321,232,156,Aloo Paratha,06-09-2024,02:01:39,Delivered,348.23
8322,941,159,Aloo Paratha,09-03-2025,11:21:13,Delivered,512.96
8323,84,111,Kebabs,03-08-2024,21:51:30,Cancelled,539.14
8324,965,3,Fish Curry,08-12-2024,06:45:04,Cancelled,213.85
8325,59,130,Chole Bhature,10-06-2025,18:00:30,Delivered,208.25
8326,858,65,Pesarattu,10-12-2024,18:54:23,Cancelled,219.91
8327,784,126,Pesarattu,21-06-2025,04:31:27,Delivered,541.99
8328,185,175,Korma,15-11-2024,18:33:26,Delivered,994.63
8329,120,41,Vada Pav,08-12-2024,07:18:15,Cancelled,549.7
8330,595,36,Biryani,30-05-2025,18:03:28,Delivered,743.14
8331,132,49,Dhokla,18-08-2024,21:20:33,Cancelled,176.06
8332,650,161,Rajma Chawal,29-12-2024,09:48:50,Cancelled,217.68
8333,905,165,Masala Dosa,03-10-2024,01:38:19,Delivered,258.53
8334,164,122,Pav Bhaji,11-12-2024,12:39:08,Cancelled,551.56
8335,556,169,Rajma Chawal,04-07-2025,18:37:38,Cancelled,902.61
8336,545,8,Pesarattu,26-09-2024,02:24:46,Delivered,768.94
8337,976,129,Palak Paneer,18-07-2025,00:45:13,Cancelled,232.76
8338,202,121,Matar Paneer,12-11-2024,11:40:26,Delivered,508.27
8339,982,139,Baingan Bharta,22-05-2025,23:46:31,Delivered,139.16
8340,60,95,Vada Pav,19-09-2024,04:08:32,Delivered,613.45
8341,665,74,Paneer Tikka,02-09-2024,03:53:13,Delivered,717.98
8342,66,111,Chole Bhature,31-08-2024,04:40:53,Cancelled,724.35
8343,500,64,Aloo Paratha,25-11-2024,23:10:54,Cancelled,126.86
8344,37,36,Matar Paneer,05-04-2025,02:30:57,Delivered,478.79
8345,572,123,Fish Curry,07-11-2024,19:52:38,Delivered,284.23
8346,345,93,Litti Chokha,16-10-2024,20:56:42,Cancelled,948.21
8347,781,168,Biryani,24-10-2024,02:55:44,Delivered,194.07
8348,703,88,Fish Curry,07-03-2025,23:48:26,Cancelled,106.6
8349,225,8,Appam with Stew,09-11-2024,18:28:58,Delivered,823.96
8350,186,112,Korma,10-03-2025,03:11:48,Cancelled,857.36
8351,227,58,Kebabs,29-05-2025,14:46:46,Delivered,898.96
8352,913,141,Paneer Tikka,12-09-2024,01:23:30,Cancelled,206.57
8353,235,122,Hyderabadi Biryani,19-02-2025,16:00:04,Delivered,460.87
8354,992,12,Rajma Chawal,12-10-2024,02:56:06,Cancelled,899.75
8355,526,183,Matar Paneer,01-09-2024,20:20:13,Delivered,940.71
8356,788,157,Korma,24-04-2025,20:54:32,Delivered,421.44
8357,196,133,Kebabs,08-11-2024,10:07:15,Cancelled,823.79
8358,118,31,Rogan Josh,21-07-2025,11:17:55,Cancelled,314.98
8359,894,185,Dhokla,29-04-2025,16:53:24,Delivered,653.83
8360,229,127,Masala Dosa,02-08-2024,07:49:04,Delivered,700.86
8361,10,84,Masala Dosa,07-06-2025,15:26:23,Cancelled,902.07
8362,145,184,Appam with Stew,19-03-2025,14:18:33,Delivered,375.17
8363,273,83,Baingan Bharta,16-06-2025,05:31:18,Delivered,782.12
8364,260,104,Palak Paneer,16-03-2025,16:13:33,Cancelled,434.91
8365,247,116,Pav Bhaji,04-11-2024,02:01:48,Cancelled,374.15
8366,787,170,Idli Sambhar,27-11-2024,05:39:48,Delivered,196.74
8367,36,123,Pesarattu,14-06-2025,16:33:27,Delivered,179.5
8368,929,197,Appam with Stew,17-11-2024,04:05:52,Delivered,934.26
8369,243,43,Kadhi Pakora,04-03-2025,05:48:49,Cancelled,516.41
8370,890,145,Appam with Stew,14-02-2025,19:06:22,Delivered,721.15
8371,254,44,Chole Bhature,28-05-2025,07:25:50,Delivered,286.91
8372,371,193,Korma,01-08-2024,16:13:34,Delivered,259.33
8373,637,44,Aloo Paratha,01-12-2024,09:01:33,Delivered,162.92
8374,286,20,Rajma Chawal,22-05-2025,21:01:30,Cancelled,955.83
8375,23,138,Aloo Paratha,26-02-2025,08:19:03,Delivered,660.21
8376,386,27,Vada Pav,18-01-2025,17:31:15,Delivered,805
8377,823,11,Kadhi Pakora,13-06-2025,00:12:59,Delivered,116.39
8378,928,137,Butter Chicken,24-12-2024,08:12:18,Delivered,446.58
8379,382,76,Vada Pav,01-04-2025,18:06:36,Delivered,998.49
8380,522,53,Rajma Chawal,05-07-2025,15:17:16,Delivered,895.19
8381,798,186,Pesarattu,02-05-2025,11:00:43,Cancelled,440.86
8382,372,135,Butter Chicken,27-04-2025,01:09:32,Delivered,138.81
8383,795,145,Chicken Tikka Masala,12-07-2025,07:30:00,Delivered,595.79
8384,432,110,Pesarattu,24-10-2024,15:59:29,Cancelled,109.95
8385,16,113,Masala Dosa,17-06-2025,02:15:07,Delivered,355.82
8386,901,146,Fish Curry,28-05-2025,18:12:25,Delivered,898.39
8387,52,51,Dhokla,02-03-2025,20:18:22,Delivered,445.69
8388,350,21,Litti Chokha,20-08-2024,07:02:32,Cancelled,425.85
8389,878,3,Dhokla,02-04-2025,12:12:02,Cancelled,268.6
8390,786,135,Pav Bhaji,30-03-2025,07:28:45,Cancelled,463.83
8391,260,130,Aloo Paratha,14-09-2024,21:39:48,Delivered,374.39
8392,645,180,Biryani,13-03-2025,06:09:26,Delivered,842.38
8393,962,194,Aloo Paratha,05-01-2025,08:57:52,Cancelled,667.18
8394,835,149,Matar Paneer,29-11-2024,08:18:55,Delivered,534.97
8395,421,69,Fish Curry,10-12-2024,19:50:56,Delivered,154.55
8396,299,24,Appam with Stew,10-06-2025,00:25:14,Cancelled,151.47
8397,852,72,Kadhi Pakora,13-02-2025,20:36:18,Delivered,988.8
8398,545,43,Palak Paneer,06-04-2025,06:08:44,Cancelled,395.41
8399,966,59,Pav Bhaji,05-09-2024,03:07:52,Delivered,933.03
8400,576,175,Chole Bhature,10-04-2025,14:07:54,Cancelled,355.6
8401,437,170,Rajma Chawal,16-08-2024,10:05:15,Delivered,433.68
8402,457,3,Litti Chokha,03-10-2024,14:29:56,Delivered,555.44
8403,109,131,Kebabs,22-05-2025,08:23:11,Cancelled,768.82
8404,370,59,Baingan Bharta,06-10-2024,09:55:17,Cancelled,611.62
8405,699,150,Pesarattu,01-12-2024,23:15:37,Delivered,195.67
8406,831,23,Rogan Josh,24-05-2025,12:49:57,Delivered,425.04
8407,221,4,Chicken Tikka Masala,14-02-2025,16:10:06,Delivered,174.38
8408,457,102,Matar Paneer,30-12-2024,08:22:18,Delivered,330.63
8409,284,96,Chicken Tikka Masala,11-01-2025,02:37:32,Cancelled,518.48
8410,737,141,Biryani,17-02-2025,21:13:27,Cancelled,962.18
8411,766,192,Matar Paneer,30-11-2024,03:56:45,Cancelled,486.01
8412,348,102,Palak Paneer,09-08-2024,00:08:48,Delivered,169.49
8413,952,41,Butter Chicken,27-08-2024,06:54:42,Cancelled,769.76
8414,603,160,Appam with Stew,16-01-2025,04:30:18,Delivered,799.25
8415,237,3,Butter Chicken,19-05-2025,14:27:01,Delivered,549.7
8416,569,136,Palak Paneer,06-02-2025,18:38:34,Delivered,771.05
8417,503,199,Matar Paneer,01-06-2025,05:30:38,Cancelled,185.85
8418,844,61,Idli Sambhar,30-03-2025,07:20:55,Cancelled,685.76
